filename,width,height,class,xmin,ymin,xmax,ymax
image_0524_jpg.rf.fa25e214bcf7934e34be4addff4b1882.jpg,240,240,Car,23,63,59,88
image_0524_jpg.rf.fa25e214bcf7934e34be4addff4b1882.jpg,240,240,Car,56,64,98,99
image_0524_jpg.rf.fa25e214bcf7934e34be4addff4b1882.jpg,240,240,Car,170,63,211,106
da20e0a516903791_jpg.rf.5f724d709b628b0439d25cb2da3320a4.jpg,240,240,Car,0,15,139,87
da20e0a516903791_jpg.rf.5f724d709b628b0439d25cb2da3320a4.jpg,240,240,Car,4,16,91,91
image_0463_jpg.rf.62bdf39a31d98e1c81006144d56e16b5.jpg,240,240,Car,99,64,175,150
image_0463_jpg.rf.62bdf39a31d98e1c81006144d56e16b5.jpg,240,240,Car,77,57,110,91
image_0463_jpg.rf.62bdf39a31d98e1c81006144d56e16b5.jpg,240,240,Car,189,64,219,88
2d31e0cd26889eaa_jpg.rf.60c7a7fb289c4229781fe8021169a42b.jpg,240,240,Car,8,129,143,190
2d31e0cd26889eaa_jpg.rf.60c7a7fb289c4229781fe8021169a42b.jpg,240,240,Car,48,117,70,127
2d31e0cd26889eaa_jpg.rf.60c7a7fb289c4229781fe8021169a42b.jpg,240,240,Car,72,117,78,125
2d31e0cd26889eaa_jpg.rf.60c7a7fb289c4229781fe8021169a42b.jpg,240,240,Car,195,124,203,128
2d31e0cd26889eaa_jpg.rf.60c7a7fb289c4229781fe8021169a42b.jpg,240,240,Car,206,124,213,130
2d31e0cd26889eaa_jpg.rf.60c7a7fb289c4229781fe8021169a42b.jpg,240,240,Car,214,124,222,128
2d31e0cd26889eaa_jpg.rf.60c7a7fb289c4229781fe8021169a42b.jpg,240,240,Car,227,124,232,129
37f9a68f16667494_jpg.rf.664e374e17fbab61574d88a6bc4e87e7.jpg,240,240,Truck,27,115,210,223
b1e5a16e9c943534_jpg.rf.5eba568b529fa6589b1d081b9101b6a6.jpg,240,240,Car,13,27,230,199
52ecf401e54ac404_jpg.rf.5f3306253a49b5130fc07b75de6bd3e3.jpg,240,240,Ambulance,19,89,100,165
52ecf401e54ac404_jpg.rf.5f3306253a49b5130fc07b75de6bd3e3.jpg,240,240,Ambulance,96,90,160,162
52ecf401e54ac404_jpg.rf.5f3306253a49b5130fc07b75de6bd3e3.jpg,240,240,Ambulance,162,87,206,157
d7b4f384da274b4a_jpg.rf.61631c95e9ef8f068a1fb6a7cdefe503.jpg,240,240,Car,143,19,238,136
d7b4f384da274b4a_jpg.rf.61631c95e9ef8f068a1fb6a7cdefe503.jpg,240,240,Car,14,51,70,82
d7b4f384da274b4a_jpg.rf.61631c95e9ef8f068a1fb6a7cdefe503.jpg,240,240,Car,16,69,47,111
bad3fff8e9589902_jpg.rf.641011dc61ab6b666fbd085ca17a0cd0.jpg,240,240,Car,0,129,88,175
25ceb16e759fbc8e_jpg.rf.631108c5188324c81881418e689c4839.jpg,240,240,Motorcycle,39,94,103,156
25ceb16e759fbc8e_jpg.rf.631108c5188324c81881418e689c4839.jpg,240,240,Motorcycle,127,110,161,155
28e0b4c029d15510_jpg.rf.628b4eab152f2cca207251913cc7025f.jpg,240,240,Car,6,177,126,234
28e0b4c029d15510_jpg.rf.628b4eab152f2cca207251913cc7025f.jpg,240,240,Car,216,184,240,210
041e674d0d9a45ec_jpg.rf.5f79585a477e818a389768ac10f636e2.jpg,240,240,Motorcycle,9,26,173,228
7baf801decfab71a_jpg.rf.5f7368ce11ebdba207825849b8ec8717.jpg,240,240,Car,87,98,127,132
d900408a3652fdce_jpg.rf.6379be409d7c0affd49d7bdeb2639336.jpg,240,240,Bus,4,12,139,189
944965d358ae7d52_jpg.rf.6884a4721f713a910cf9b06f297ab612.jpg,240,240,Truck,15,9,213,226
8d7a89e438cd9f89_jpg.rf.69bfaa89eddb909ff824d53daf5972d3.jpg,240,240,Ambulance,88,68,201,184
3b53976a94e33073_jpg.rf.636fb7bb5c7a0b45fa40e79a5a99a00a.jpg,240,240,Truck,45,16,192,229
3b53976a94e33073_jpg.rf.636fb7bb5c7a0b45fa40e79a5a99a00a.jpg,240,240,Truck,0,106,52,155
dfb39f1fac5cf808_jpg.rf.65e5d533214531391be4323f74d71f25.jpg,240,240,Bus,12,94,49,171
dfb39f1fac5cf808_jpg.rf.65e5d533214531391be4323f74d71f25.jpg,240,240,Bus,43,53,220,218
552a0d9a0fc92dac_jpg.rf.6435637a7b2fd64aee7801f5a12d0e47.jpg,240,240,Car,35,89,207,198
552a0d9a0fc92dac_jpg.rf.6435637a7b2fd64aee7801f5a12d0e47.jpg,240,240,Car,0,45,28,83
6a16101bb9217422_jpg.rf.6a73dc1fd98130341f1940453f3f3ecd.jpg,240,240,Bus,75,84,224,164
e887c2fbb6a47737_jpg.rf.67af8f54b94f5f1ce4ba5b76ddcefcde.jpg,240,240,Bus,0,40,38,175
e887c2fbb6a47737_jpg.rf.67af8f54b94f5f1ce4ba5b76ddcefcde.jpg,240,240,Bus,14,28,213,223
e887c2fbb6a47737_jpg.rf.67af8f54b94f5f1ce4ba5b76ddcefcde.jpg,240,240,Bus,142,67,240,205
e7e8dc4cf52ecc62_jpg.rf.63c2286ffc54b5211af34d4c44862508.jpg,240,240,Ambulance,8,32,118,159
e7e8dc4cf52ecc62_jpg.rf.63c2286ffc54b5211af34d4c44862508.jpg,240,240,Ambulance,63,1,229,220
f34351bcba59ff09_jpg.rf.696d912ae513f88881f143603fd7859f.jpg,240,240,Bus,67,39,175,178
f34351bcba59ff09_jpg.rf.696d912ae513f88881f143603fd7859f.jpg,240,240,Car,6,134,64,204
fb70621f1a194c73_jpg.rf.67bd157e67f4e296e7ab6a3310a17d54.jpg,240,240,Motorcycle,0,3,233,238
fb70621f1a194c73_jpg.rf.67bd157e67f4e296e7ab6a3310a17d54.jpg,240,240,Motorcycle,107,1,239,121
32d513726785e781_jpg.rf.62c0b30afcaf62c56876da322e095260.jpg,240,240,Ambulance,17,16,207,238
32d513726785e781_jpg.rf.62c0b30afcaf62c56876da322e095260.jpg,240,240,Ambulance,197,0,239,239
6f90ee12f14ee50a_jpg.rf.6a8ac5bc8637fe1ea889dc0c8eb675a9.jpg,240,240,Car,102,69,150,106
6f90ee12f14ee50a_jpg.rf.6a8ac5bc8637fe1ea889dc0c8eb675a9.jpg,240,240,Car,234,62,240,96
8805768cafea8902_jpg.rf.6c82e821988620162fe2f7d27db46acd.jpg,240,240,Car,8,34,76,198
8805768cafea8902_jpg.rf.6c82e821988620162fe2f7d27db46acd.jpg,240,240,Car,9,34,66,169
8805768cafea8902_jpg.rf.6c82e821988620162fe2f7d27db46acd.jpg,240,240,Car,21,28,214,235
8805768cafea8902_jpg.rf.6c82e821988620162fe2f7d27db46acd.jpg,240,240,Car,186,48,240,124
a86e99068ec8dade_jpg.rf.6e7fc72c427b439cb45f603a99babfb6.jpg,240,240,Car,1,106,108,227
d42a0bbfe8880627_jpg.rf.6d707417cb799c9329891b33a18e2fa4.jpg,240,240,Car,0,155,74,181
319ec661878d4d74_jpg.rf.6cfed472ef6c2c827932e754eaba5f39.jpg,240,240,Car,155,216,182,239
319ec661878d4d74_jpg.rf.6cfed472ef6c2c827932e754eaba5f39.jpg,240,240,Car,172,207,240,240
319ec661878d4d74_jpg.rf.6cfed472ef6c2c827932e754eaba5f39.jpg,240,240,Car,195,217,239,239
4449601908f2515e_jpg.rf.6dc6d3763741ac3294170eda1df82b21.jpg,240,240,Bus,0,96,16,183
4449601908f2515e_jpg.rf.6dc6d3763741ac3294170eda1df82b21.jpg,240,240,Bus,14,76,239,210
02178f3aa9e8b0d1_jpg.rf.6eb41b4f8e40a8fbcc4fc64335aed775.jpg,240,240,Motorcycle,14,43,236,211
fa4373131d980682_jpg.rf.7441a171f980497aa47aeedb63954117.jpg,240,240,Ambulance,99,109,133,151
8775622bbafe270a_jpg.rf.722560d26e9b82a90d3fe9ade83e263b.jpg,240,240,Motorcycle,14,147,221,240
ee31b3fa576d6ee9_jpg.rf.740c73a5a7bc0b3bed46d5cf33513290.jpg,240,240,Ambulance,0,83,41,239
d31c720e294fee1a_jpg.rf.70b53f11b98655fc6984003664ad76b9.jpg,240,240,Truck,49,29,239,228
7eeea1eb06c7de4f_jpg.rf.7318c7f5d88bf0bf9a1949523195385d.jpg,240,240,Car,105,93,200,145
00dea1edf14f09ab_jpg.rf.764002214171e52ed76691a9bbc6c84e.jpg,240,240,Ambulance,53,74,215,218
9c8fc20bce80d5d0_jpg.rf.72096fdab448bea5b45c295e06ec23e3.jpg,240,240,Bus,123,108,168,159
7f3819434208d49f_jpg.rf.71d66c1196c49cf41b332d7e77c324ed.jpg,240,240,Motorcycle,20,24,106,226
7f3819434208d49f_jpg.rf.71d66c1196c49cf41b332d7e77c324ed.jpg,240,240,Motorcycle,135,2,226,239
b6bab9d58f2b26b8_jpg.rf.76956ffb21a5c1dda7a4ff5466f25961.jpg,240,240,Bus,47,62,118,155
8d9eabbbc5f0ef15_jpg.rf.71c59cb67d0f56f67fd14b94b3ce785f.jpg,240,240,Car,0,5,84,57
8d9eabbbc5f0ef15_jpg.rf.71c59cb67d0f56f67fd14b94b3ce785f.jpg,240,240,Car,2,0,28,18
8d9eabbbc5f0ef15_jpg.rf.71c59cb67d0f56f67fd14b94b3ce785f.jpg,240,240,Car,9,34,239,201
8d9eabbbc5f0ef15_jpg.rf.71c59cb67d0f56f67fd14b94b3ce785f.jpg,240,240,Car,62,2,76,22
8d9eabbbc5f0ef15_jpg.rf.71c59cb67d0f56f67fd14b94b3ce785f.jpg,240,240,Car,164,13,218,50
8d9eabbbc5f0ef15_jpg.rf.71c59cb67d0f56f67fd14b94b3ce785f.jpg,240,240,Car,176,32,240,115
8d9eabbbc5f0ef15_jpg.rf.71c59cb67d0f56f67fd14b94b3ce785f.jpg,240,240,Car,193,15,239,44
33758dc39a63f28f_jpg.rf.6ea95a1c991ea8d0cc88ad6f79f8828b.jpg,240,240,Car,29,107,67,134
33758dc39a63f28f_jpg.rf.6ea95a1c991ea8d0cc88ad6f79f8828b.jpg,240,240,Car,189,120,213,132
33758dc39a63f28f_jpg.rf.6ea95a1c991ea8d0cc88ad6f79f8828b.jpg,240,240,Car,212,121,221,131
33758dc39a63f28f_jpg.rf.6ea95a1c991ea8d0cc88ad6f79f8828b.jpg,240,240,Car,231,124,240,131
33758dc39a63f28f_jpg.rf.6ea95a1c991ea8d0cc88ad6f79f8828b.jpg,240,240,Car,237,132,240,146
ba0341a067357bd0_jpg.rf.759ed21f47ac8a2d33ec8691404c8896.jpg,240,240,Motorcycle,107,100,143,197
ba0341a067357bd0_jpg.rf.759ed21f47ac8a2d33ec8691404c8896.jpg,240,240,Car,54,18,68,34
e36e433eed49a09d_jpg.rf.7969b68676ca82dfbac60bd2daa04866.jpg,240,240,Bus,19,34,201,173
080a59534ba7d557_jpg.rf.747b0d47774906203c539392f0205af6.jpg,240,240,Ambulance,17,34,225,212
f868db46dea5554e_jpg.rf.70f22be59060a7f9ca8be45c4bd1c7f1.jpg,240,240,Car,81,39,197,103
f868db46dea5554e_jpg.rf.70f22be59060a7f9ca8be45c4bd1c7f1.jpg,240,240,Motorcycle,235,55,240,102
f868db46dea5554e_jpg.rf.70f22be59060a7f9ca8be45c4bd1c7f1.jpg,240,240,Motorcycle,17,68,47,114
f868db46dea5554e_jpg.rf.70f22be59060a7f9ca8be45c4bd1c7f1.jpg,240,240,Motorcycle,0,78,12,138
f868db46dea5554e_jpg.rf.70f22be59060a7f9ca8be45c4bd1c7f1.jpg,240,240,Motorcycle,19,100,87,179
f868db46dea5554e_jpg.rf.70f22be59060a7f9ca8be45c4bd1c7f1.jpg,240,240,Motorcycle,59,132,156,214
image_0471_jpg.rf.76bf8179fa14828ba0611982e46e64b0.jpg,240,240,Car,81,71,168,148
image_0471_jpg.rf.76bf8179fa14828ba0611982e46e64b0.jpg,240,240,Car,158,54,213,86
image_0471_jpg.rf.76bf8179fa14828ba0611982e46e64b0.jpg,240,240,Truck,18,53,109,98
59b1c028bd8b08dc_jpg.rf.725aaad5ecf0026625ba3f4edbf9abc8.jpg,240,240,Bus,0,0,67,178
59b1c028bd8b08dc_jpg.rf.725aaad5ecf0026625ba3f4edbf9abc8.jpg,240,240,Bus,24,15,225,203
81bd05743ca6aeca_jpg.rf.70ff4c817c5e90096e2965edb3e31bf1.jpg,240,240,Car,8,53,222,184
81bd05743ca6aeca_jpg.rf.70ff4c817c5e90096e2965edb3e31bf1.jpg,240,240,Car,175,54,214,85
5018711812d0dedc_jpg.rf.7acc29e4260071e25c965b67eab631aa.jpg,240,240,Car,4,125,41,178
8448957c4e76c2c4_jpg.rf.6bb5dcbca5c7bcd6ca0dfde3c31be479.jpg,240,240,Car,172,176,232,228
8448957c4e76c2c4_jpg.rf.6bb5dcbca5c7bcd6ca0dfde3c31be479.jpg,240,240,Car,222,184,240,225
cd04413a18fb1790_jpg.rf.76baedc1197a707077b657f2de3f4c17.jpg,240,240,Car,93,72,216,223
c3a9caff83640956_jpg.rf.77e378ec8fdaff5373e93d0425888c38.jpg,240,240,Car,0,135,89,239
c3a9caff83640956_jpg.rf.77e378ec8fdaff5373e93d0425888c38.jpg,240,240,Car,215,143,240,177
4a6fdb56291f3a52_jpg.rf.752a54b69ac50a1141c1b145e7da4428.jpg,240,240,Car,203,134,239,215
62cde588a7e31a28_jpg.rf.712c4d47a23bc6ccb1db97ea6542a691.jpg,240,240,Car,41,79,118,139
62cde588a7e31a28_jpg.rf.712c4d47a23bc6ccb1db97ea6542a691.jpg,240,240,Car,59,30,96,54
290a66481b3c3159_jpg.rf.7832f6bb63d28d0e6d692fcfb9c0236d.jpg,240,240,Car,0,93,50,191
290a66481b3c3159_jpg.rf.7832f6bb63d28d0e6d692fcfb9c0236d.jpg,240,240,Car,8,94,119,206
290a66481b3c3159_jpg.rf.7832f6bb63d28d0e6d692fcfb9c0236d.jpg,240,240,Car,107,106,133,147
290a66481b3c3159_jpg.rf.7832f6bb63d28d0e6d692fcfb9c0236d.jpg,240,240,Car,130,92,240,197
e21f6c245f34ddb6_jpg.rf.7a2e086ef691e18832cc3d6fa99ee4f0.jpg,240,240,Car,0,93,20,239
e21f6c245f34ddb6_jpg.rf.7a2e086ef691e18832cc3d6fa99ee4f0.jpg,240,240,Car,23,37,211,202
e21f6c245f34ddb6_jpg.rf.7a2e086ef691e18832cc3d6fa99ee4f0.jpg,240,240,Car,184,39,240,142
47b09b34e24b4039_jpg.rf.8132f22655573672a6b3c13b3e98a325.jpg,240,240,Bus,44,27,192,226
47b09b34e24b4039_jpg.rf.8132f22655573672a6b3c13b3e98a325.jpg,240,240,Bus,158,93,240,154
93684b17bf1c1b0f_jpg.rf.7ebc8026610add74a59a2bccf6ca2fe7.jpg,240,240,Bus,19,54,220,181
c89a75a0fa5c2df9_jpg.rf.79d22ca649212363c8309ea6429dee09.jpg,240,240,Car,160,133,214,174
7c7fb68e46068c1a_jpg.rf.79c20a94e86b0edec6545ca44493e386.jpg,240,240,Bus,0,55,195,204
dc0dbdc656725dc2_jpg.rf.7a8c424a4eec16a2e761858060ba49dd.jpg,240,240,Car,40,116,157,185
26a70b16b74ea019_jpg.rf.80b0e7ef3bfd845c3ef86378aa369065.jpg,240,240,Ambulance,65,55,209,200
e6fc8c3669e7c657_jpg.rf.813cef9a1964900417e42fd0f31ede58.jpg,240,240,Ambulance,186,122,240,198
eeaaa970c01c0f77_jpg.rf.7c9b77d5ac175ccd7d21d675d0c798f7.jpg,240,240,Ambulance,81,100,227,187
8a82a293c3687273_jpg.rf.7c7391cf69d5d4c6e820f021fc0e8d8b.jpg,240,240,Motorcycle,134,21,239,203
34dfa486fec6e0bc_jpg.rf.7b63052f16aaf92166ae7668f2cc2b34.jpg,240,240,Motorcycle,0,0,200,239
91e11943f15e4b3c_jpg.rf.7ab20f8e3c3783ca1ec47b4165b15b46.jpg,240,240,Car,35,51,202,155
b5cd0b99c2f9bf15_jpg.rf.83451d130d58964988e5da9aff93396e.jpg,240,240,Bus,7,58,50,98
b5cd0b99c2f9bf15_jpg.rf.83451d130d58964988e5da9aff93396e.jpg,240,240,Bus,42,7,195,175
image_0480_jpg.rf.81a32df992abef65a479dc315668137e.jpg,240,240,Car,70,67,151,140
image_0480_jpg.rf.81a32df992abef65a479dc315668137e.jpg,240,240,Truck,106,46,121,67
image_0480_jpg.rf.81a32df992abef65a479dc315668137e.jpg,240,240,Car,40,54,56,85
image_0480_jpg.rf.81a32df992abef65a479dc315668137e.jpg,240,240,Car,176,58,238,121
image_0480_jpg.rf.81a32df992abef65a479dc315668137e.jpg,240,240,Car,0,56,58,135
b3aa29cc695d8bed_jpg.rf.7e20abea8057195cb8f7442ffa802476.jpg,240,240,Truck,0,20,99,237
d8457fa9476ca19f_jpg.rf.84a293d9d51360a151b3582ac1619653.jpg,240,240,Motorcycle,12,8,230,222
d8457fa9476ca19f_jpg.rf.84a293d9d51360a151b3582ac1619653.jpg,240,240,Motorcycle,102,8,236,107
d8457fa9476ca19f_jpg.rf.84a293d9d51360a151b3582ac1619653.jpg,240,240,Motorcycle,165,0,234,70
6b08b17e4bd591d8_jpg.rf.7fd41492a13617a28d112cac267fa6fd.jpg,240,240,Car,0,125,84,197
96fa09e7f79763dc_jpg.rf.82e7ae9dd933ebc3ec9b239328f68bde.jpg,240,240,Motorcycle,61,0,189,239
image_0519_jpg.rf.87cf40c2990a75d71b558c3980fb02e5.jpg,240,240,Car,71,63,193,204
image_0519_jpg.rf.87cf40c2990a75d71b558c3980fb02e5.jpg,240,240,Car,31,56,56,75
image_0519_jpg.rf.87cf40c2990a75d71b558c3980fb02e5.jpg,240,240,Car,84,61,100,73
image_0519_jpg.rf.87cf40c2990a75d71b558c3980fb02e5.jpg,240,240,Car,169,56,212,101
b856e2f0ec2e5fcc_jpg.rf.837a7d0d88ecf41b11c48f9615b31a69.jpg,240,240,Bus,44,61,184,208
b856e2f0ec2e5fcc_jpg.rf.837a7d0d88ecf41b11c48f9615b31a69.jpg,240,240,Bus,184,3,239,176
87b33e9edd7ccafe_jpg.rf.83629b554c7614258332ac5acba68da1.jpg,240,240,Ambulance,36,16,193,197
87b33e9edd7ccafe_jpg.rf.83629b554c7614258332ac5acba68da1.jpg,240,240,Car,201,96,240,142
3b10eae932548195_jpg.rf.89eae2eb5a934097aa2b3461a36e167d.jpg,240,240,Bus,122,132,203,183
3b10eae932548195_jpg.rf.89eae2eb5a934097aa2b3461a36e167d.jpg,240,240,Car,165,165,239,234
9702d272dcc9e1fe_jpg.rf.8400b7966a4f546efea121d3d4341f3b.jpg,240,240,Bus,133,73,225,185
b12f449994380c37_jpg.rf.8a6b4024baa72fd6d63ab6ada5e7342f.jpg,240,240,Bus,13,8,214,219
5b0f57b9bad38bc2_jpg.rf.89526a3020c54c7361e0ebf9c855737e.jpg,240,240,Ambulance,24,25,207,225
4efd242e1c4b204c_jpg.rf.8766b398e294f8ea8dc27e0da7444b1d.jpg,240,240,Truck,41,92,195,225
4efd242e1c4b204c_jpg.rf.8766b398e294f8ea8dc27e0da7444b1d.jpg,240,240,Truck,27,50,71,103
4efd242e1c4b204c_jpg.rf.8766b398e294f8ea8dc27e0da7444b1d.jpg,240,240,Truck,194,31,212,64
503173c071165bfb_jpg.rf.85d1c93cd159913d741b5d7b1d775cb0.jpg,240,240,Car,0,39,239,239
33982df55de352d9_jpg.rf.8a157ff2a916224e7bd5db88f86b53bd.jpg,240,240,Car,16,57,212,199
33982df55de352d9_jpg.rf.8a157ff2a916224e7bd5db88f86b53bd.jpg,240,240,Car,86,53,123,60
33982df55de352d9_jpg.rf.8a157ff2a916224e7bd5db88f86b53bd.jpg,240,240,Car,159,42,240,109
5cba43398b2ecbb0_jpg.rf.843b261af1eeeaf88c788555791e7f21.jpg,240,240,Car,10,82,223,162
5cba43398b2ecbb0_jpg.rf.843b261af1eeeaf88c788555791e7f21.jpg,240,240,Car,19,21,110,62
5cba43398b2ecbb0_jpg.rf.843b261af1eeeaf88c788555791e7f21.jpg,240,240,Car,87,31,215,83
aecd7416f432a683_jpg.rf.87d2d3cd0790328e7c54b064d8082170.jpg,240,240,Bus,0,73,70,139
aecd7416f432a683_jpg.rf.87d2d3cd0790328e7c54b064d8082170.jpg,240,240,Bus,3,0,239,239
aecd7416f432a683_jpg.rf.87d2d3cd0790328e7c54b064d8082170.jpg,240,240,Bus,181,2,240,146
d5eee03017071328_jpg.rf.850e6763bf2ed6cb71ff9cdb39a3514e.jpg,240,240,Ambulance,49,46,208,229
a9cbd4910c5d9086_jpg.rf.8591223dfcda34c938cd1051dfd5f939.jpg,240,240,Bus,4,2,235,236
a9cbd4910c5d9086_jpg.rf.8591223dfcda34c938cd1051dfd5f939.jpg,240,240,Bus,184,71,240,240
f5eafb239bfa8a30_jpg.rf.88493b355b5f39993db7a184431eacc0.jpg,240,240,Motorcycle,5,32,238,229
image_0523_jpg.rf.8a6b386ab8cc949665218eebbbe12c9e.jpg,240,240,Car,204,74,239,150
image_0523_jpg.rf.8a6b386ab8cc949665218eebbbe12c9e.jpg,240,240,Car,69,73,206,219
image_0523_jpg.rf.8a6b386ab8cc949665218eebbbe12c9e.jpg,240,240,Car,31,62,51,84
image_0523_jpg.rf.8a6b386ab8cc949665218eebbbe12c9e.jpg,240,240,Car,179,67,231,116
469b1bb2ece31056_jpg.rf.899d1d3ab275777f34cd9b4610933cad.jpg,240,240,Car,90,120,229,231
1781ceeba365928b_jpg.rf.875fcf6570a9c94ac41f966b494e6975.jpg,240,240,Bus,67,41,201,204
be613907a0a28d0a_jpg.rf.8c5aee8c1e5c99ab33abe73becad0a18.jpg,240,240,Ambulance,21,0,213,200
fa70802247a2d4a9_jpg.rf.8dad50f8db1b9e9150bf6636b0a895c6.jpg,240,240,Car,39,173,154,214
f971dfb20ee52e9b_jpg.rf.8ce427bc919aee73552c8756f37343d8.jpg,240,240,Bus,148,91,219,128
71cc934013f02bfe_jpg.rf.8d47e06c3235831f193bbf86632124f9.jpg,240,240,Motorcycle,19,83,215,222
71cc934013f02bfe_jpg.rf.8d47e06c3235831f193bbf86632124f9.jpg,240,240,Truck,125,19,197,70
5be17124d52e2422_jpg.rf.8d3d7fafb51cd4303c52f2b657afba2f.jpg,240,240,Car,0,102,16,128
5be17124d52e2422_jpg.rf.8d3d7fafb51cd4303c52f2b657afba2f.jpg,240,240,Car,0,96,38,129
5be17124d52e2422_jpg.rf.8d3d7fafb51cd4303c52f2b657afba2f.jpg,240,240,Car,33,103,53,121
5be17124d52e2422_jpg.rf.8d3d7fafb51cd4303c52f2b657afba2f.jpg,240,240,Car,46,104,62,120
5be17124d52e2422_jpg.rf.8d3d7fafb51cd4303c52f2b657afba2f.jpg,240,240,Car,88,103,109,113
5be17124d52e2422_jpg.rf.8d3d7fafb51cd4303c52f2b657afba2f.jpg,240,240,Car,101,100,131,115
5be17124d52e2422_jpg.rf.8d3d7fafb51cd4303c52f2b657afba2f.jpg,240,240,Car,175,98,190,125
5be17124d52e2422_jpg.rf.8d3d7fafb51cd4303c52f2b657afba2f.jpg,240,240,Car,179,93,239,134
5be17124d52e2422_jpg.rf.8d3d7fafb51cd4303c52f2b657afba2f.jpg,240,240,Car,194,116,239,144
1fc8576317033787_jpg.rf.8e54c6cdb6bd2d12a0395c7de71216dd.jpg,240,240,Ambulance,0,140,42,193
1fc8576317033787_jpg.rf.8e54c6cdb6bd2d12a0395c7de71216dd.jpg,240,240,Ambulance,100,123,154,185
755429acdd214071_jpg.rf.8c6c03b38e737d0048531588630dbd7d.jpg,240,240,Car,226,163,231,170
755429acdd214071_jpg.rf.8c6c03b38e737d0048531588630dbd7d.jpg,240,240,Car,231,164,237,170
755429acdd214071_jpg.rf.8c6c03b38e737d0048531588630dbd7d.jpg,240,240,Car,10,168,16,173
755429acdd214071_jpg.rf.8c6c03b38e737d0048531588630dbd7d.jpg,240,240,Car,155,155,203,186
755429acdd214071_jpg.rf.8c6c03b38e737d0048531588630dbd7d.jpg,240,240,Car,3,171,8,176
755429acdd214071_jpg.rf.8c6c03b38e737d0048531588630dbd7d.jpg,240,240,Car,2,171,13,178
755429acdd214071_jpg.rf.8c6c03b38e737d0048531588630dbd7d.jpg,240,240,Car,12,169,81,195
f8c637fc8220a918_jpg.rf.91dd4c3c377f5e03b970b37e13b007eb.jpg,240,240,Bus,46,20,191,240
2f84bd4d0f335907_jpg.rf.8ec5bc1e89cd30efe3e5f69ee293569b.jpg,240,240,Car,0,135,30,163
2f84bd4d0f335907_jpg.rf.8ec5bc1e89cd30efe3e5f69ee293569b.jpg,240,240,Car,23,133,50,152
image_0513_jpg.rf.91b103248e6f6d001cb49a6629807a42.jpg,240,240,Car,99,81,167,152
image_0513_jpg.rf.91b103248e6f6d001cb49a6629807a42.jpg,240,240,Truck,154,74,172,95
image_0513_jpg.rf.91b103248e6f6d001cb49a6629807a42.jpg,240,240,Car,168,78,198,113
c238ce6250dcd9d7_jpg.rf.8e9edaa87fcae520a52ae49d8e198054.jpg,240,240,Ambulance,51,70,211,169
897ab2755c40c9d5_jpg.rf.8b2f249d7d7e376ccdb3df2b3c9f04cf.jpg,240,240,Motorcycle,11,14,235,239
897ab2755c40c9d5_jpg.rf.8b2f249d7d7e376ccdb3df2b3c9f04cf.jpg,240,240,Motorcycle,0,103,38,239
2d499dab8c71a566_jpg.rf.948e3d1c6e77f8fec0346193b6b0b7aa.jpg,240,240,Car,34,41,208,202
65e29a38268145a8_jpg.rf.8f14ff466b0e170ceb0f47f98675884e.jpg,240,240,Car,25,16,232,226
65e29a38268145a8_jpg.rf.8f14ff466b0e170ceb0f47f98675884e.jpg,240,240,Car,152,50,239,137
65e29a38268145a8_jpg.rf.8f14ff466b0e170ceb0f47f98675884e.jpg,240,240,Car,214,50,239,83
558029647efc23fb_jpg.rf.93470a97fbe615f2d1a29162f4c7777e.jpg,240,240,Car,0,31,26,56
558029647efc23fb_jpg.rf.93470a97fbe615f2d1a29162f4c7777e.jpg,240,240,Car,0,34,72,75
558029647efc23fb_jpg.rf.93470a97fbe615f2d1a29162f4c7777e.jpg,240,240,Car,0,42,129,127
558029647efc23fb_jpg.rf.93470a97fbe615f2d1a29162f4c7777e.jpg,240,240,Car,14,28,230,204
d330b27e8b7e1603_jpg.rf.90370d88fdbd959ddfb726ebd9fca18f.jpg,240,240,Bus,77,55,156,168
547919acfed4d238_jpg.rf.85d0b963460137828e851aa094b36dfe.jpg,240,240,Ambulance,29,54,179,199
6dce4caa5b30c32a_jpg.rf.92900384a4ba6624ffc4396522e67bff.jpg,240,240,Car,5,35,240,204
6dce4caa5b30c32a_jpg.rf.92900384a4ba6624ffc4396522e67bff.jpg,240,240,Car,15,5,35,24
6dce4caa5b30c32a_jpg.rf.92900384a4ba6624ffc4396522e67bff.jpg,240,240,Car,74,2,95,20
6dce4caa5b30c32a_jpg.rf.92900384a4ba6624ffc4396522e67bff.jpg,240,240,Car,105,2,131,19
cb4e0dac761c5e79_jpg.rf.914d66a07d7682f5a2e52dce45e2c6f8.jpg,240,240,Car,54,132,76,158
image_0501_jpg.rf.91ab57fdfeaf7de14bf63835859927aa.jpg,240,240,Car,76,57,154,143
image_0501_jpg.rf.91ab57fdfeaf7de14bf63835859927aa.jpg,240,240,Car,47,57,61,73
image_0501_jpg.rf.91ab57fdfeaf7de14bf63835859927aa.jpg,240,240,Car,62,59,72,73
image_0501_jpg.rf.91ab57fdfeaf7de14bf63835859927aa.jpg,240,240,Truck,164,53,239,125
4039b64d9f2b5291_jpg.rf.8f33cda6a9db2eb2a90f87eced62780b.jpg,240,240,Car,39,47,240,175
b9e2a70f60d7473b_jpg.rf.9418d64b4c35b97c419157e5c5ee8806.jpg,240,240,Car,171,200,218,233
